time,x,y,z,class
2016-05-11 16:16:13.182,0.1875,0.71875,0.171875,walk_slow
2016-05-11 16:16:13.192,0.4375,1.09375,-0.25,walk_slow
2016-05-11 16:16:13.202,0.453125,1.03125,-0.3125,walk_slow
2016-05-11 16:16:13.211,0.125,0.546875,-0.03125,walk_slow
2016-05-11 16:16:13.221,-0.421875,0.109375,0.046875,walk_slow
2016-05-11 16:16:13.231,-1.25,-0.203125,-0.203125,walk_slow
2016-05-11 16:16:13.241,-2.265625,-0.5625,-0.03125,walk_slow
2016-05-11 16:16:13.250,-2.15625,-0.84375,0.1875,walk_slow
2016-05-11 16:16:13.260,-1.8125,-1.609375,-0.09375,walk_slow
2016-05-11 16:16:13.270,-1.484375,-1.53125,-0.25,walk_slow
2016-05-11 16:16:13.280,-1.15625,-1.125,-0.28125,walk_slow
2016-05-11 16:16:13.289,-0.875,-0.8125,-0.234375,walk_slow
2016-05-11 16:16:13.299,-0.65625,-0.59375,-0.203125,walk_slow
2016-05-11 16:16:13.309,-0.53125,-0.359375,-0.234375,walk_slow
2016-05-11 16:16:13.319,-0.5,-0.125,-0.296875,walk_slow
2016-05-11 16:16:13.329,-0.5,0.078125,-0.375,walk_slow
2016-05-11 16:16:13.338,-0.5625,0.21875,-0.40625,walk_slow
2016-05-11 16:16:13.348,-0.671875,0.28125,-0.390625,walk_slow
2016-05-11 16:16:13.358,-0.828125,0.234375,-0.359375,walk_slow
2016-05-11 16:16:13.368,-0.96875,0.109375,-0.296875,walk_slow
2016-05-11 16:16:13.377,-1.03125,-0.078125,-0.21875,walk_slow
2016-05-11 16:16:13.387,-1.03125,-0.25,-0.140625,walk_slow
2016-05-11 16:16:13.397,-1.015625,-0.359375,-0.09375,walk_slow
2016-05-11 16:16:13.406,-1.0,-0.453125,-0.046875,walk_slow
2016-05-11 16:16:13.416,-1.0,-0.53125,0.0,walk_slow
2016-05-11 16:16:13.426,-0.984375,-0.578125,0.03125,walk_slow
2016-05-11 16:16:13.436,-0.96875,-0.5625,0.078125,walk_slow
2016-05-11 16:16:13.446,-0.921875,-0.5,0.0625,walk_slow
