time,x,y,z,class
2016-04-13 11:02:53.703,-0.734375,-0.53125,0.25,walk_fast
2016-04-13 11:02:53.713,-0.609375,-0.421875,0.265625,walk_fast
2016-04-13 11:02:53.723,-0.5625,-0.25,0.234375,walk_fast
2016-04-13 11:02:53.733,-0.515625,-0.109375,0.1875,walk_fast
2016-04-13 11:02:53.742,-0.453125,-0.015625,0.203125,walk_fast
2016-04-13 11:02:53.752,-0.390625,0.03125,0.203125,walk_fast
2016-04-13 11:02:53.762,-0.3125,0.078125,0.21875,walk_fast
2016-04-13 11:02:53.772,-0.25,0.125,0.25,walk_fast
2016-04-13 11:02:53.782,-0.1875,0.1875,0.3125,walk_fast
2016-04-13 11:02:53.792,-0.140625,0.234375,0.359375,walk_fast
2016-04-13 11:02:53.802,-0.09375,0.28125,0.421875,walk_fast
2016-04-13 11:02:53.812,-0.046875,0.328125,0.421875,walk_fast
2016-04-13 11:02:53.822,-0.015625,0.359375,0.40625,walk_fast
2016-04-13 11:02:53.832,0.0,0.34375,0.375,walk_fast
2016-04-13 11:02:53.842,-0.03125,0.3125,0.328125,walk_fast
2016-04-13 11:02:53.852,-0.09375,0.234375,0.296875,walk_fast
2016-04-13 11:02:53.861,-0.1875,0.15625,0.296875,walk_fast
2016-04-13 11:02:53.871,-0.25,0.09375,0.296875,walk_fast
2016-04-13 11:02:53.881,-0.328125,0.015625,0.265625,walk_fast
2016-04-13 11:02:53.891,-0.40625,-0.09375,0.15625,walk_fast
2016-04-13 11:02:53.901,-0.53125,-0.28125,0.03125,walk_fast
2016-04-13 11:02:53.911,-0.75,-0.375,-0.171875,walk_fast
2016-04-13 11:02:53.921,-1.109375,-0.390625,-0.734375,walk_fast
2016-04-13 11:02:53.931,-1.984375,-0.625,-2.03125,walk_fast
2016-04-13 11:02:53.941,-3.40625,-1.0625,-3.578125,walk_fast
2016-04-13 11:02:53.951,-4.125,-0.65625,-3.140625,walk_fast
2016-04-13 11:02:53.961,-2.609375,-0.3125,-1.875,walk_fast
2016-04-13 11:02:53.971,-1.375,-0.109375,-0.828125,walk_fast
2016-04-13 11:02:53.980,-0.796875,0.078125,-0.53125,walk_fast
2016-04-13 11:02:53.990,-0.421875,0.203125,-0.453125,walk_fast
2016-04-13 11:02:54.000,-0.25,0.359375,-0.40625,walk_fast
2016-04-13 11:02:54.010,-0.390625,0.5,-0.328125,walk_fast
