time,x,y,z,class
2016-05-06 15:06:19.534,-0.140625,0.078125,-1.015625,lying
2016-05-06 15:06:19.544,-0.15625,0.078125,-1.03125,lying
2016-05-06 15:06:19.555,-0.171875,0.0625,-1.046875,lying
2016-05-06 15:06:19.565,-0.1875,0.0625,-1.046875,lying
2016-05-06 15:06:19.575,-0.1875,0.046875,-1.0625,lying
2016-05-06 15:06:19.585,-0.1875,0.046875,-1.0625,lying
2016-05-06 15:06:19.596,-0.171875,0.046875,-1.0625,lying
2016-05-06 15:06:19.606,-0.15625,0.03125,-1.0625,lying
2016-05-06 15:06:19.616,-0.15625,0.03125,-1.046875,lying
2016-05-06 15:06:19.626,-0.140625,0.03125,-1.03125,lying
2016-05-06 15:06:19.637,-0.125,0.046875,-1.015625,lying
2016-05-06 15:06:19.647,-0.125,0.046875,-1.0,lying
2016-05-06 15:06:19.657,-0.125,0.0625,-0.984375,lying
2016-05-06 15:06:19.667,-0.125,0.0625,-0.984375,lying
2016-05-06 15:06:19.677,-0.125,0.0625,-0.984375,lying
2016-05-06 15:06:19.688,-0.125,0.078125,-0.984375,lying
2016-05-06 15:06:19.698,-0.125,0.078125,-0.984375,lying
2016-05-06 15:06:19.708,-0.140625,0.09375,-0.984375,lying
2016-05-06 15:06:19.718,-0.125,0.09375,-0.984375,lying
2016-05-06 15:06:19.729,-0.125,0.09375,-1.0,lying
2016-05-06 15:06:19.739,-0.125,0.078125,-1.0,lying
2016-05-06 15:06:19.749,-0.140625,0.078125,-1.0,lying
2016-05-06 15:06:19.760,-0.140625,0.0625,-1.03125,lying
2016-05-06 15:06:19.770,-0.15625,0.078125,-1.03125,lying
2016-05-06 15:06:19.780,-0.15625,0.078125,-1.03125,lying
2016-05-06 15:06:19.790,-0.15625,0.0625,-1.03125,lying
2016-05-06 15:06:19.801,-0.15625,0.0625,-1.03125,lying
2016-05-06 15:06:19.811,-0.140625,0.0625,-1.03125,lying
2016-05-06 15:06:19.821,-0.140625,0.0625,-1.046875,lying
2016-05-06 15:06:19.831,-0.140625,0.078125,-1.03125,lying
2016-05-06 15:06:19.842,-0.125,0.078125,-1.03125,lying
2016-05-06 15:06:19.852,-0.125,0.0625,-1.03125,lying
2016-05-06 15:06:19.862,-0.125,0.0625,-1.015625,lying
2016-05-06 15:06:19.872,-0.125,0.046875,-1.015625,lying
2016-05-06 15:06:19.882,-0.125,0.046875,-1.015625,lying
2016-05-06 15:06:19.893,-0.125,0.046875,-1.0,lying
2016-05-06 15:06:19.903,-0.125,0.046875,-1.0,lying
2016-05-06 15:06:19.913,-0.09375,0.0625,-1.015625,lying
2016-05-06 15:06:19.923,-0.09375,0.0625,-1.03125,lying
2016-05-06 15:06:19.934,-0.09375,0.078125,-1.046875,lying
2016-05-06 15:06:19.944,-0.109375,0.078125,-1.0625,lying
2016-05-06 15:06:19.954,-0.09375,0.078125,-1.0625,lying
2016-05-06 15:06:19.965,-0.09375,0.09375,-1.0625,lying
2016-05-06 15:06:19.975,-0.09375,0.109375,-1.078125,lying
